id,riesgo_cluster,riesgo_ml,indice_riesgo_compuesto,latitud,longitud
4203,50.31222123104371,3.71412145740445,22.353361366860153,19.50289,-99.20648
4204,0.0,0.7048653542324332,0.4229192125394599,19.46751,-99.14586
4205,0.0,1.4329313616315993,0.8597588169789595,19.49619,-99.15895
4206,0.0,2.903164540348684,1.7418987242092103,19.48686,-99.16728
4207,51.85845970859352,0.835882148723339,21.244913172671414,19.47387,-99.15075
4208,0.0,71.27981459134112,42.76788875480467,19.48359,-99.15667
4209,50.26761819803747,53.243504835264424,52.05315018037364,19.483,-99.18311
4210,0.0,28.214903715938668,16.9289422295632,19.47418,-99.15606
4211,0.0,6.027418800929528,3.6164512805577167,19.48382,-99.20913
4212,0.0,1.0929151019669086,0.6557490611801451,19.4768,-99.15026
4213,50.4608980077312,5.892082336332487,23.719608604891974,19.49657,-99.19954
4214,50.34195658638121,9.485646660054398,25.828170630585124,19.47608,-99.18338
4215,50.32708890871246,90.63486891153238,74.51175691040442,19.47002,-99.18954
4216,0.0,1.1275142148348427,0.6765085289009056,19.46857,-99.16578
1742,55.75379125780553,8.67135834848259,27.50433151221177,19.46729,-99.14368
1743,0.0,57.34657820672647,34.40794692403588,19.48482,-99.18263
1744,0.0,11.402193873612136,6.841316324167281,19.47962,-99.20839
1745,0.0,72.04459039783909,43.22675423870345,19.49249,-99.16947
1746,0.0,4.913215442131604,2.9479292652789626,19.46564,-99.18782
1747,0.0,37.529874236193045,22.517924541715825,19.47882,-99.21542
1748,50.282485875706215,13.659364046428921,28.30861277813984,19.47115,-99.16713
1749,51.45703241153732,42.19069565727352,45.897230358979044,19.47057,-99.17882
1750,0.0,6.527681781186859,3.916609068712115,19.47512,-99.21792
1751,0.0,58.65126215427862,35.19075729256717,19.51038,-99.20211
1752,50.26761819803747,70.49114475886347,62.40173413453307,19.483,-99.18311
1753,55.75379125780553,7.2944759169559985,26.678202053295813,19.4638,-99.14843
1754,0.0,59.98316614161604,35.98989968496962,19.50126,-99.20194
1755,0.0,67.48925883516904,40.49355530110142,19.49983,-99.15806
1756,0.0,6.39402219413788,3.8364133164827274,19.49037,-99.20103
1758,0.0,11.269590745286116,6.761754447171669,19.50976,-99.20003
1759,0.0,6.776357239155282,4.0658143434931695,19.48708,-99.2162
1760,50.26761819803747,52.80736873478883,51.79146852008829,19.48557,-99.19711
1761,0.0,7.116712751533181,4.270027650919909,19.4858,-99.20255
1772,0.0,1.9726100414452357,1.1835660248671414,19.49865,-99.19128
1773,0.0,0.7889410077213117,0.473364604632787,19.46082,-99.17049
1774,50.86232530478739,1.4064731311562273,21.188814000608694,19.4614,-99.16072
1775,0.0,2.708245881078445,1.624947528647067,19.47885,-99.17492
1776,51.30835563484984,1.7161363300859978,21.553024051991535,19.47877,-99.18807
1777,50.26761819803747,1.9600931451193535,21.2831031662866,19.48185,-99.1834
1778,0.0,0.9944482253795935,0.5966689352277561,19.46782,-99.18972
1779,51.30835563484984,0.7627239531311518,20.980976625818627,19.47828,-99.19008
1780,0.0,1.2892031658812186,0.7735218995287312,19.4649,-99.18223
1781,50.32708890871246,1.957909236439346,21.305581105348594,19.47269,-99.18925
1782,50.32708890871246,2.06110801502451,21.36750037249969,19.47269,-99.18925
1783,0.0,0.5978130701068205,0.35868784206409227,19.46897,-99.18296
1784,0.0,0.8653879725704922,0.5192327835422953,19.46583,-99.1899
1785,55.75379125780553,0.8256116219353798,22.796883476283444,19.46506,-99.14312
1786,0.0,1.2887607598909132,0.773256455934548,19.47275,-99.16216
1787,0.0,2.405259662488342,1.4431557974930052,19.49204,-99.15302
1788,51.45703241153732,1.9038325544372063,21.725112497277255,19.46819,-99.17616
1789,51.45703241153732,0.38780068320754657,20.815493374539457,19.4706,-99.17864
1790,0.0,1.3143643012706927,0.7886185807624156,19.4616,-99.17519
1791,0.0,1.3508849381270065,0.8105309628762039,19.48452,-99.18658
1792,0.0,1.2887607598909132,0.773256455934548,19.47275,-99.16216
1793,51.45703241153732,1.2889148854001653,21.35616189585503,19.46819,-99.17616
1794,51.30835563484984,1.902345012441908,21.66474926140508,19.47899,-99.18869
2931,0.0,1.8246790877892827,1.0948074526735696,19.49188,-99.15296
2843,0.0,1.440219040421327,0.8641314242527962,19.47111,-99.17577
2844,0.0,2.298506345016728,1.3791038070100365,19.47313,-99.17811
2846,50.25275052036872,1.3025608641243545,20.882636726622103,19.47512,-99.17532
2847,50.26761819803747,0.7773855802542166,20.573478627367518,19.48005,-99.19865
2848,0.0,1.4021752933633331,0.8413051760179998,19.4659,-99.17305
2849,0.0,1.0485328671453829,0.6291197202872297,19.46189,-99.17697
2850,0.0,15.727532497225086,9.436519498335052,19.49959,-99.19808
2851,0.0,3.2549477638784374,1.9529686583270625,19.51114,-99.20018
2852,0.0,2.0012454999003104,1.2007472999401863,19.47298,-99.19036
2853,51.30835563484984,1.7161363300859978,21.553024051991535,19.48182,-99.18764
2854,50.26761819803747,0.576290289299268,20.45282145279455,19.48889,-99.15184
2855,50.86232530478739,1.440219040421327,21.209061546167753,19.46067,-99.16293
2856,0.0,0.576290289299268,0.34577417357956075,19.47288,-99.16176
2857,51.30835563484984,1.2796638891411158,21.291140587424607,19.47828,-99.19008
2858,0.0,1.6877959488576617,1.012677569314597,19.48753,-99.19196
2859,0.0,3.705351634709772,2.223210980825863,19.50756,-99.18245
2860,51.45703241153732,1.356312783095969,21.396600634472513,19.4706,-99.17865
3158,51.45703241153732,53.16826730068615,52.48377334502662,19.47105,-99.17903
3159,0.0,3.8479071065925714,2.3087442639555427,19.5007,-99.17523
3160,50.86232530478739,73.28271849197982,64.31456121710285,19.45964,-99.1627
3161,50.86232530478739,60.92752011366059,56.90144219011131,19.46002,-99.16557
3162,0.0,5.758721928487862,3.4552331570927173,19.46367,-99.16095
3163,0.0,6.018867559666933,3.61132053580016,19.46757,-99.14636
3164,0.0,6.011695868631326,3.6070175211787956,19.48051,-99.20419
3165,55.75379125780553,47.70907643017305,50.926962361226046,19.4636,-99.14774
3166,0.0,28.16580598253783,16.899483589522696,19.48921,-99.19951
3167,0.0,6.081768212783613,3.6490609276701678,19.47807,-99.19224
3168,0.0,6.597599557341932,3.958559734405159,19.46305,-99.1856
3169,50.282485875706215,0.5978130701068205,20.47168219234658,19.45876,-99.18263
3170,51.45703241153732,39.28399697412156,44.153211149087866,19.46819,-99.17616
3171,0.0,7.710410259936324,4.626246155961794,19.50066,-99.19993
3172,0.0,39.2052143735039,23.523128624102338,19.48156,-99.19517
3173,0.0,51.90431269310013,31.142587615860077,19.4907,-99.17347
3174,0.0,5.932426328850484,3.5594557973102905,19.48684,-99.16729
3175,0.0,39.68058328887651,23.808349973325907,19.50387,-99.18322
3176,0.0,5.5219706701914175,3.3131824021148506,19.48114,-99.17467
3177,50.282485875706215,6.162201556374185,23.810315284107,19.47146,-99.1661
3178,50.728516205768656,9.432800458793553,25.951086757583596,19.47898,-99.09782
3179,50.4608980077312,95.7865535256801,77.65629131850054,19.48987,-99.19469
3180,51.30835563484984,6.9714905132686535,24.70623656190113,19.48098,-99.19133
3181,51.85845970859352,49.601464383145554,50.50426251332474,19.47529,-99.14668
3182,50.26761819803747,71.89126069946228,63.241803698892355,19.48144,-99.18353
3183,0.0,5.872076076402992,3.5232456458417953,19.4891,-99.20383
3485,0.0,1.0335775214465408,0.6201465128679244,19.48518,-99.20865
3486,0.0,1.5054333469474117,0.903260008168447,19.46274,-99.18003
3487,0.0,2.370685955574861,1.4224115733449165,19.4907,-99.17347
3488,0.0,15.38805114228209,9.232830685369253,19.49089,-99.16629
3489,0.0,2.5582994981289175,1.5349796988773505,19.48374,-99.20335
3490,50.26761819803747,1.6877959488576617,21.119724848529586,19.483,-99.18311
3491,0.0,1.9831981860235715,1.1899189116141429,19.48041,-99.21778
3492,50.32708890871246,0.9944482253795935,20.727504498712744,19.47269,-99.18925
3493,0.0,1.2643104881321907,0.7585862928793144,19.48374,-99.20335
3494,50.26761819803747,1.0016628430819372,20.708044985064152,19.48889,-99.15184
3495,55.75379125780553,1.281591151454511,23.070471193994923,19.46392,-99.14662
3496,50.4608980077312,1.459239787835906,21.05990307579403,19.48897,-99.19364
3497,0.0,1.6678355661521191,1.0007013396912714,19.46001,-99.16953
3498,50.32708890871246,1.7246637369998228,21.16563380568488,19.47269,-99.18925
3500,51.45703241153732,0.7099518828694424,21.008784094336598,19.47029,-99.17999
3511,51.85845970859352,44.82855339422127,47.64051591997017,19.47311,-99.14589
3512,50.728516205768656,10.556670777847811,26.62540894901615,19.50117,-99.11771
3513,51.30835563484984,65.07524092625869,59.568486809695145,19.48038,-99.19214
3514,0.0,7.17706605662615,4.306239633975689,19.4858,-99.20255
3516,51.30835563484984,28.186678390059818,37.435349287975825,19.47899,-99.18869
3517,0.0,6.418652788370392,3.851191673022235,19.46974,-99.14969
3518,51.85845970859352,4.793269587598626,23.619345635996584,19.47263,-99.15277
3519,0.0,31.877611308709426,19.126566785225656,19.4955,-99.186
3520,0.0,7.35536637573356,4.413219825440136,19.49275,-99.18732
3521,0.0,62.576046868921644,37.54562812135298,19.49264,-99.18685
3522,51.30835563484984,5.875931866453724,24.04890137381217,19.48019,-99.18897
3523,50.4608980077312,8.964635473266242,25.56314048705223,19.48987,-99.19469
3524,0.0,1.9738618471894163,1.1843171083136497,19.49387,-99.19308
3525,51.30835563484984,64.98400412270695,59.5137447275641,19.47899,-99.18868
3526,51.45703241153732,6.36706302551925,24.40305077992648,19.46819,-99.17616
3527,51.85845970859352,5.912872875340276,24.291107608641575,19.47273,-99.14741
3528,0.0,1.1612401481917027,0.6967440889150216,19.47922,-99.19595
3529,0.0,41.641650203980205,24.984990122388123,19.49589,-99.17079
4357,0.0,1.290862490027371,0.7745174940164227,19.468,-99.167
4358,0.0,1.0232694134037663,0.6139616480422597,19.48708,-99.2162
4765,0.0,0.6862769882819716,0.41176619296918293,19.47917,-99.17944
4766,0.0,0.7889410077213117,0.473364604632787,19.49823,-99.18959
4767,50.579839429081176,0.5415710103522489,20.55687837784382,19.44208,-99.21589
4768,0.0,3.023617965622597,1.8141707793735582,19.49246,-99.20706
4769,0.0,0.5884344483036196,0.35306066898217175,19.48242,-99.20955
4770,51.85845970859352,1.3020192871709815,21.52459545574,19.47311,-99.14589
4771,0.0,1.1808642086227221,0.7085185251736332,19.48649,-99.18213
4772,0.0,2.9289210976028985,1.7573526585617392,19.48941,-99.21645
4773,0.0,1.5861560492502818,0.951693629550169,19.5007,-99.17522
4904,0.0,6.714161306502627,4.028496783901576,19.49983,-99.15807
4905,50.4014272970562,62.20428996803257,57.48314489964203,19.45936,-99.09968
4906,51.30835563484984,48.19562724454553,49.44071860066725,19.48018,-99.18896
4907,0.0,5.448479775382414,3.2690878652294484,19.47445,-99.19495
4908,51.45703241153732,75.52394757473316,65.89718150945482,19.46819,-99.17616
4909,51.30835563484984,5.929225722193054,24.08087768725577,19.47899,-99.18868
4910,50.26761819803747,5.683425782224167,23.51710274854949,19.48229,-99.19766
4911,51.85845970859352,38.974168559706584,44.127885019261356,19.47311,-99.1459
4912,0.0,59.34594395623593,35.607566373741555,19.47685,-99.15381
4913,51.30835563484984,5.5936290618990245,23.879519691079352,19.48057,-99.19074
4914,0.0,4.200320668985168,2.520192401391101,19.5107,-99.19176
4915,0.0,6.677453195030998,4.006471917018599,19.48052,-99.20553
4916,50.4608980077312,61.774829368977535,57.249256824479005,19.49474,-99.1983
4917,0.0,59.15357790456257,35.49214674273754,19.49678,-99.18479
4918,0.0,65.74363845271348,39.44618307162809,19.5007,-99.17523
4919,0.0,13.76350190614191,8.258101143685145,19.47961,-99.14939
4920,0.0,5.767319225264495,3.460391535158697,19.50544,-99.19081
4921,0.0,6.960894381870701,4.17653662912242,19.46756,-99.18649
4922,50.431162652393695,5.668209145269916,23.573390548119427,19.50285,-99.15718
4923,0.0,7.474603451225212,4.484762070735127,19.48291,-99.20021
4924,50.431162652393695,34.224694235039074,40.707281601980924,19.47314,-99.15805
4925,0.0,5.9424945432030745,3.5654967259218444,19.45486,-99.15775
4926,50.4608980077312,6.7477785983716805,24.233026362115492,19.48988,-99.19468
4927,0.0,8.025136129998307,4.815081677998984,19.46307,-99.15973
5235,51.85845970859352,1.0370736374407248,21.365628065901845,19.47311,-99.1459
5236,0.0,1.3723848162200105,0.8234308897320063,19.46574,-99.18898
5237,0.0,0.7889410077213117,0.473364604632787,19.46149,-99.17088
5238,0.0,1.0661885703278156,0.6397131421966893,19.47349,-99.20481
5239,51.45703241153732,1.6555488640231426,21.576142283028815,19.46862,-99.18012
5240,0.0,1.2892031658812186,0.7735218995287312,19.46307,-99.15973
5241,0.0,1.5299613262463976,0.9179767957478385,19.49099,-99.17257
5242,51.30835563484984,2.8235637504208615,22.217480504192455,19.47758,-99.18881
5243,51.30835563484984,1.3297222076028952,21.321175578501673,19.48095,-99.18997
5244,0.0,1.220209526270974,0.7321257157625843,19.5007,-99.17523
5245,0.0,1.2796638891411158,0.7677983334846695,19.47388,-99.16168
5246,0.0,2.522204602885568,1.5133227617313407,19.49619,-99.15895
5247,50.4608980077312,2.0462566561291635,21.412113196769983,19.48987,-99.19469
5249,0.0,4.416222158238177,2.649733294942906,19.50763,-99.19381
5250,0.0,1.1181596481122846,0.6708957888673708,19.46082,-99.17049
5251,55.75379125780553,2.245226080744866,23.648652151569134,19.46295,-99.15083
5252,0.0,3.387780923520366,2.03266855411222,19.47891,-99.17826
5437,50.25275052036872,62.995863962340934,57.89861858555204,19.47465,-99.17347
5438,0.0,67.44047898180976,40.464287389085854,19.47933,-99.21739
5439,0.0,53.29876893543112,31.979261361258672,19.46367,-99.16095
5440,0.0,12.402436124586329,7.441461674751797,19.50387,-99.18322
5441,0.0,28.810468838155934,17.28628130289356,19.48262,-99.15396
5442,0.0,1.940591421403625,1.164354852842175,19.45894,-99.15884
5444,0.0,6.586920156810012,3.9521520940860073,19.46635,-99.18985
5445,0.0,46.24572151879719,27.747432911278313,19.46782,-99.18972
5447,51.45703241153732,54.78540351959366,53.45405507637113,19.4706,-99.17864
5448,50.26761819803747,39.44848085871706,43.776135794445224,19.48229,-99.19765
5449,0.0,5.590709682107604,3.354425809264562,19.45782,-99.16874
5450,0.0,90.35499901450324,54.21299940870194,19.50749,-99.17536
5452,0.0,7.957820849160938,4.774692509496562,19.47111,-99.17576
5453,51.30835563484984,5.717900002479276,23.9540822554275,19.47899,-99.18869
5454,50.431162652393695,6.090777145575356,23.826931348302693,19.473,-99.16138
5455,0.0,4.893796152594537,2.936277691556722,19.48757,-99.19555
5456,0.0,59.51378280432505,35.708269682595024,19.46963,-99.17195
5457,0.0,8.689242218599334,5.2135453311596,19.47757,-99.19314
5918,0.0,4.953648048647209,2.9721888291883256,19.49356,-99.19536
5919,0.0,6.148764045023367,3.6892584270140203,19.47907,-99.2046
5920,51.85845970859352,49.25522133838415,50.296516686467896,19.47585,-99.15222
5921,50.59470710674992,5.741709022687443,23.682908256312437,19.45898,-99.1902
5922,51.45703241153732,6.949954729669263,24.75278580241649,19.4704,-99.17845
5923,0.0,65.25106604827518,39.1506396289651,19.49046,-99.16032
5924,0.0,31.83173175072986,19.099039050437913,19.47441,-99.1819
5925,0.0,7.195615965854768,4.31736957951286,19.5041,-99.2063
5926,50.4608980077312,7.259824120097959,24.54025367515126,19.48987,-99.19469
5927,51.45703241153732,42.67695142671774,46.188983820645575,19.46819,-99.17616
5928,50.431162652393695,5.687014375087657,23.58467368601007,19.47364,-99.15899
5929,0.0,6.106511306914423,3.6639067841486535,19.47572,-99.20033
5930,0.0,5.357207953157855,3.2143247718947126,19.49046,-99.16032
5931,0.0,66.26600065325316,39.75960039195189,19.49917,-99.17211
5932,50.32708890871246,5.551376323790079,23.461661357759034,19.47203,-99.18931
5933,51.85845970859352,7.334230600503224,25.143922243739343,19.47311,-99.14589
5934,0.0,16.96276849443379,10.177661096660273,19.49086,-99.2075
5935,0.0,36.02934650234704,21.617607901408224,19.46421,-99.17234
5936,0.0,10.172200894079372,6.103320536447623,19.4944,-99.18188
5937,0.0,34.23675869636951,20.54205521782171,19.46514,-99.16849
5938,0.0,5.126661653196587,3.075996991917952,19.49006,-99.20765
5939,0.0,90.30097062118213,54.180582372709274,19.4907,-99.17347
6019,0.0,1.4024037064607797,0.8414422238764678,19.46527,-99.15194
6020,0.0,1.631967182786865,0.9791803096721189,19.47347,-99.21345
6021,0.0,1.588149740662959,0.9528898443977754,19.5007,-99.17522
6022,0.0,3.4400935842337823,2.0640561505402695,19.49955,-99.18982
6023,51.45703241153732,1.7246637369998228,21.617611206814825,19.46819,-99.17616
6024,51.45703241153732,1.7246637369998228,21.617611206814825,19.46819,-99.17616
6025,0.0,1.317310607824354,0.7903863646946123,19.49204,-99.15302
6026,50.25275052036872,1.2622876802601501,20.85847281630358,19.47513,-99.17532
6027,0.0,1.136241540885881,0.6817449245315286,19.47584,-99.21701
6028,0.0,0.7697839764893102,0.4618703858935861,19.46506,-99.18046
6029,0.0,3.4108393858377024,2.0465036315026213,19.50877,-99.20535
6030,50.26761819803747,1.7221625824098263,21.140344828660883,19.47812,-99.20111
6031,51.30835563484984,1.5783225314702967,21.470335772822114,19.47843,-99.18701
6032,0.0,1.7161363300859978,1.0296817980515987,19.48416,-99.17433
6033,0.0,1.633094709703287,0.9798568258219722,19.46284,-99.18096
6034,50.282485875706215,1.4897700936982539,21.00685640650144,19.47147,-99.1661
6035,0.0,3.132273822107565,1.8793642932645391,19.46781,-99.15931
6036,0.0,1.1181596481122846,0.6708957888673708,19.46531,-99.17327
7004,50.26761819803747,1.0737980741684288,20.751326123716044,19.48229,-99.19766
7005,0.0,18.496944459294838,11.098166675576902,19.49618,-99.15895
7006,0.0,1.220209526270974,0.7321257157625843,19.48705,-99.17368
7007,0.0,17.444378769661835,10.4666272617971,19.49983,-99.15807
7008,0.0,0.38780068320754657,0.23268040992452793,19.48416,-99.17433
7009,51.85845970859352,1.8844419195636433,21.874049035175595,19.47368,-99.15258
7010,0.0,1.4166359531867097,0.8499815719120257,19.5107,-99.19176
7011,51.45703241153732,1.5548357064370553,21.515714388477164,19.4706,-99.17864
7012,0.0,5.052830502280393,3.031698301368236,19.50929,-99.20411
7013,55.75379125780553,0.576290289299268,22.647290676701775,19.46416,-99.1458
7014,0.0,2.757783145683595,1.6546698874101569,19.48365,-99.15694
7015,0.0,1.1048764814990246,0.6629258888994147,19.4784,-99.16332
7016,0.0,1.810307353079879,1.0861844118479274,19.46443,-99.19001
7017,0.0,2.2185939690736594,1.3311563814441956,19.46862,-99.18966
7018,0.0,1.520234621566657,0.9121407729399941,19.49678,-99.18479
7019,50.4608980077312,1.3747659578733753,21.00921877781651,19.49623,-99.19926
7020,55.75379125780553,1.2868725150962261,23.07364001217995,19.46416,-99.1458
7021,0.0,0.6768983664787707,0.40613901988726236,19.48518,-99.20865
7022,50.4608980077312,1.422125370802875,21.037634425574208,19.48987,-99.19469
7023,0.0,1.731696637072002,1.039017982243201,19.48114,-99.17467
7024,0.0,1.735311747422858,1.041187048453715,19.4874,-99.21716
7459,0.0,75.25036919586243,45.15022151751746,19.46046,-99.16839
7461,0.0,6.409360110057351,3.8456160660344105,19.46501,-99.17985
7462,51.30835563484984,3.585923902298117,22.674896595318806,19.48008,-99.1886
7463,0.0,3.6313826519534085,2.178829591172045,19.49744,-99.16469
7464,0.0,13.413038452951174,8.047823071770704,19.47946,-99.18079
7465,51.85845970859352,7.323862871086424,25.137701606089266,19.47409,-99.14894
7466,0.0,60.794532272741364,36.47671936364482,19.49174,-99.20061
7467,0.0,63.405910361640274,38.04354621698416,19.48509,-99.18931
7468,0.0,6.310281517162605,3.7861689102975626,19.47228,-99.17564
7469,50.25275052036872,38.14807788992724,42.98994694210383,19.47513,-99.17532
7470,0.0,12.293764313015467,7.37625858780928,19.49372,-99.18925
7471,0.0,6.558821708485716,3.9352930250914295,19.48248,-99.15181
7472,0.0,4.847412420507118,2.9084474523042707,19.48244,-99.21433
7474,50.34195658638121,48.12194797779325,49.009951421228436,19.47641,-99.18364
7940,51.85845970859352,1.196481633437361,21.461272863499826,19.47313,-99.15165
7932,50.4608980077312,5.291600924954991,23.359319758065478,19.4883,-99.19286
7933,52.4085637823372,4.6186750809034836,23.73463056147697,19.43584,-99.20806
7934,50.282485875706215,23.325380554413247,34.10822268293043,19.47047,-99.16932
7935,50.4608980077312,10.971515157322331,26.767268297485884,19.49585,-99.19901
7936,0.0,5.644761636978712,3.3868569821872274,19.46327,-99.15959
7937,0.0,52.16875326417584,31.301251958505503,19.49619,-99.15895
7938,0.0,5.805227261428491,3.4831363568570946,19.48374,-99.20335
7939,0.0,50.36647369095988,30.219884214575927,19.4874,-99.21716
8048,0.0,1.6290326176326622,0.9774195705795973,19.48185,-99.16536
8049,0.0,2.927844955858646,1.7567069735151875,19.50328,-99.17377
8050,0.0,1.452800094223912,0.8716800565343472,19.48705,-99.17369
8051,55.75379125780553,0.8256116219353798,22.796883476283444,19.46729,-99.14368
8052,0.0,0.7889410077213117,0.473364604632787,19.45918,-99.16953
8053,0.0,3.1546350689287705,1.8927810413572623,19.46782,-99.18972
8054,0.0,1.4292682715932483,0.857560962955949,19.45782,-99.16874
8055,51.85845970859352,2.5286699823836547,22.2605858728676,19.47409,-99.14893
8056,0.0,0.7031154210689307,0.4218692526413584,19.50908,-99.21078
8057,50.386559619387455,1.2338013788737516,20.894904675079236,19.4952,-99.15418
8059,0.0,1.8091491372208728,1.0854894823325236,19.46045,-99.17903
8060,0.0,1.2967966921660923,0.7780780152996554,19.47464,-99.19612
8061,50.32708890871246,1.2622876802601501,20.888208171641075,19.46967,-99.18863
8062,0.0,1.2119363215342263,0.7271617929205357,19.5007,-99.17523
8063,0.0,1.2796638891411158,0.7677983334846695,19.48899,-99.16561
8064,51.30835563484984,1.3025608641243545,21.30487877241455,19.47899,-99.18869
8065,51.45703241153732,2.162853858013857,21.880525279423246,19.46819,-99.17616
8066,0.0,3.2120791535781046,1.9272474921468628,19.48737,-99.21729
8067,0.0,2.250299134620703,1.350179480772422,19.50068,-99.17522
8068,51.30835563484984,1.3177076361991098,21.313966835659404,19.47843,-99.18701
8069,50.431162652393695,1.2401493758018682,20.916554686438598,19.47361,-99.15796
8070,50.386559619387455,3.259035406195436,22.110045091472244,19.49462,-99.15398
8162,50.26761819803747,34.41533878586515,40.75625055073408,19.47967,-99.20013
8163,0.0,55.36099716694538,33.21659830016723,19.46408,-99.15785
8164,0.0,34.72356502904589,20.834139017427535,19.48727,-99.20815
8165,0.0,90.60168824725885,54.36101294835531,19.48759,-99.16103
8166,51.30835563484984,48.9688289680068,49.904639634744015,19.48241,-99.18608
8167,0.0,6.409360110057351,3.8456160660344105,19.46099,-99.18221
8168,0.0,8.952668963715757,5.371601378229454,19.4771,-99.20513
8169,50.4608980077312,4.394597859478277,22.82111791877945,19.49137,-99.19589
8170,50.4608980077312,61.92393578662403,57.3387206750669,19.49137,-99.19589
8171,0.0,4.9203921513762925,2.9522352908257754,19.49349,-99.15961
8172,50.26761819803747,5.230793380355832,23.24552330742849,19.4827,-99.18193
8173,50.4608980077312,40.15450366859099,44.27706140424708,19.49623,-99.19926
8814,0.0,1.5922442208360796,0.9553465325016477,19.47634,-99.16265
8815,50.386559619387455,0.576290289299268,20.500398021334544,19.4952,-99.15418
8816,0.0,2.234711023837599,1.3408266143025593,19.47764,-99.16317
