id,edo,mes,anio,mpio,hora,minutos,dia,diasemana,urbana,suburbana,tipaccid,automovil,campasaj,microbus,pascamion,omnibus,tranvia,camioneta,camion,tractor,ferrocarri,motociclet,bicicleta,otrovehic,causaacci,caparod,sexo,aliento,cinturon,edad,condmuerto,condherido,pasamuerto,pasaherido,peatmuerto,peatherido,ciclmuerto,ciclherido,otromuerto,otroherido,totmuertos,totheridos,clase,calle1,calle2,carretera,longitud,latitud,fechahora,severidad,hay_muertos,hay_heridos,solo_daños_materiales,severidad_cat,franja_horaria
408,9,1,2019,2,19,59,1,2,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,9,25,0,2,0,0,0,0,0,0,0,0,0,2,2,EJE VIAL 3 NORTE (CALZADA SAN ISIDRO),CALLE RENACIMIENTO,NAN,-99.20335,19.48374,2019-01-01 19:59:00,6,False,True,False,moderada,Noche
409,9,1,2019,2,3,37,5,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,CALLE PERSEO,CALLE ORIÓN,NAN,-99.20493,19.5135,2019-01-05 03:37:00,0,False,False,True,leve,Madrugada
410,9,1,2019,2,14,23,5,6,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,EJE VIAL 3 NORTE (CUITLÁHUAC),AVENIDA AVENIDA DE LAS GRANJAS,NAN,-99.17616,19.46819,2019-01-05 14:23:00,0,False,False,True,leve,Tarde
411,9,1,2019,2,15,55,5,6,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,40,0,1,0,0,0,0,0,0,0,0,0,1,2,EJE VIAL 4 NORTE (CALZADA AZCAPOTZALCO-LA VILLA),AVENIDA AVENIDA DE LAS GRANJAS,NAN,-99.17347,19.4907,2019-01-05 15:55:00,3,False,True,False,moderada,Tarde
412,9,1,2019,2,18,30,10,4,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,CIRCUITO INTERIOR (PASEO DE LAS JACARANDAS),CIRCUITO INTERIOR (PASEO DE LAS JACARANDAS),NAN,-99.14524,19.46432,2019-01-10 18:30:00,0,False,False,True,leve,Noche
413,9,1,2019,2,15,10,11,5,1,0,10,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA ENCARNACIÓN ORTIZ,CALLE YAQUIS,NAN,-99.14833,19.46344,2019-01-11 15:10:00,0,False,False,True,leve,Tarde
414,9,1,2019,2,16,3,11,5,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,6,9,55,0,0,0,0,0,1,0,0,0,0,0,1,2,AVENIDA ANTONIO VALERIANO,CALLE 22,NAN,-99.15085,19.46808,2019-01-11 16:03:00,3,False,True,False,moderada,Tarde
415,9,1,2019,2,10,48,17,4,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,47,0,0,0,0,0,1,0,0,0,0,0,1,2,AVENIDA REAL DE SAN MARTÍN,AVENIDA SAN PABLO XALPA,NAN,-99.18479,19.49678,2019-01-17 10:48:00,3,False,True,False,moderada,Mañana
416,9,1,2019,2,4,0,19,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,22,0,0,0,0,0,0,0,0,0,0,0,0,3,CALLE MICHOACÁN,CALZADA SANTO TOMÁS,NAN,-99.17703,19.48438,2019-01-19 04:00:00,0,False,False,True,leve,Madrugada
417,9,1,2019,2,10,4,21,1,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,26,0,1,0,0,0,0,0,0,0,0,0,1,2,EJE VIAL 1 PONIENTE (CALZADA VALLEJO),EJE VIAL 1 PONIENTE (CALZADA VALLEJO),NAN,-99.15184,19.48889,2019-01-21 10:04:00,3,False,True,False,moderada,Mañana
418,9,1,2019,2,9,45,24,4,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,EJE VIAL 1 PONIENTE (CALZADA VALLEJO),EJE VIAL 1 PONIENTE (CALZADA VALLEJO),NAN,-99.14589,19.47311,2019-01-24 09:45:00,0,False,False,True,leve,Mañana
419,9,1,2019,2,8,56,30,3,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,35,0,0,0,0,0,1,0,0,0,0,0,1,2,AVENIDA TEZOZÓMOC,CALLE MIGUEL LERDO DE TEJADA,NAN,-99.1965,19.48519,2019-01-30 08:56:00,3,False,True,False,moderada,Mañana
420,9,1,2019,2,2,15,31,4,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,EJE VIAL 4 NORTE (CALZADA AZCAPOTZALCO-LA VILLA),AVENIDA AVENIDA DE LAS GRANJAS,NAN,-99.17347,19.4907,2019-01-31 02:15:00,0,False,False,True,leve,Madrugada
421,9,1,2019,2,8,20,31,4,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA AVENIDA DE LAS GRANJAS,CALLE RABAUL,NAN,-99.17532,19.47513,2019-01-31 08:20:00,0,False,False,True,leve,Mañana
557,9,1,2019,2,14,30,9,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,49,0,0,0,0,0,0,0,0,0,0,0,0,3,EJE VIAL 1 PONIENTE (AVENIDA MÉXICO-COYOACÁN),CALLE BRUNO TRAVEN,NAN,-99.16345,19.35899,2019-01-09 14:30:00,0,False,False,True,leve,Tarde
558,9,1,2019,2,9,0,11,5,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,7,32,0,0,0,0,0,0,0,0,0,0,0,0,3,CALLE ABRAHAM GONZÁLEZ,CALLE LUCERNA,NAN,-99.15391,19.42911,2019-01-11 09:00:00,0,False,False,True,leve,Mañana
559,9,1,2019,2,14,50,14,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,7,36,0,0,0,0,0,0,0,0,0,0,0,0,3,CALLE DOMINGO ARELLANO DE DOMÍNGUEZ,CALZADA GENERAL IGNACIO ZARAGOZA,NAN,-99.04232,19.3893,2019-01-14 14:50:00,0,False,False,True,leve,Tarde
560,9,1,2019,2,11,0,15,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,44,0,0,0,0,0,0,0,0,0,0,0,0,3,CALLE SAN JUAN DE DIOS,CALZADA ACUEDUCTO,NAN,-99.15051,19.29695,2019-01-15 11:00:00,0,False,False,True,leve,Mañana
561,9,1,2019,2,7,0,16,3,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,5,1,2,5,7,35,0,0,0,0,0,0,0,0,0,0,0,0,3,CALLE CALLE DE LAS CUESTAS,CALLE ACUEDUCTO DE GUADALUPE,NAN,-99.14841,19.52154,2019-01-16 07:00:00,0,False,False,True,leve,Mañana
562,9,1,2019,2,22,0,16,3,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,5,7,58,0,0,0,0,0,0,0,0,0,0,0,0,3,EJE VIAL 1 NORTE (IGNACIO LÓPEZ RAYÓN),AVENIDA PASEO DE LA REFORMA,NAN,-99.13975,19.44404,2019-01-16 22:00:00,0,False,False,True,leve,Noche
563,9,1,2019,2,8,15,17,4,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,34,0,0,0,0,0,0,0,0,0,0,0,0,3,PERIFÉRICO BOULEVARD MANUEL ÁVILA CAMACHO,AVENIDA CALZADA LEGARIA,NAN,-99.2159,19.44208,2019-01-17 08:15:00,0,False,False,True,leve,Mañana
564,9,1,2019,2,12,0,19,6,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,5,7,44,0,0,0,0,0,0,0,0,0,0,0,0,3,CALLE PROCURADURÍA GENERAL DE JUSTICIA,CALLE RELACIONES EXTERIORES,NAN,-99.08918,19.41799,2019-01-19 12:00:00,0,False,False,True,leve,Tarde
565,9,1,2019,2,13,0,19,6,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2,5,7,27,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA LUIS CABRERA,AVENIDA SAN JERÓNIMO,NAN,-99.23692,19.3175,2019-01-19 13:00:00,0,False,False,True,leve,Tarde
566,9,1,2019,2,10,10,20,7,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,54,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA GUELATAO,CALLE BATALLÓN DE ZACAPOAXTLA,NAN,-99.03826,19.3808,2019-01-20 10:10:00,0,False,False,True,leve,Mañana
567,9,1,2019,2,11,40,22,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,7,44,0,0,0,0,0,0,0,0,0,0,0,0,3,EJE VIAL 10 SUR (RÍO MAGDALENA),AVENIDA REVOLUCIÓN,NAN,-99.1921,19.33865,2019-01-22 11:40:00,0,False,False,True,leve,Mañana
568,9,1,2019,2,12,0,22,2,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,7,43,0,0,0,0,0,0,0,0,0,0,0,0,3,EJE VIAL 3 NORTE (CUITLÁHUAC),CALLE 12,NAN,-99.15442,19.47337,2019-01-22 12:00:00,0,False,False,True,leve,Tarde
569,9,1,2019,2,7,45,23,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,66,0,0,0,0,0,0,0,0,0,0,0,0,3,CALLE SALUBRIDAD,CALLE PROCURADURÍA GENERAL DE JUSTICIA,NAN,-99.08943,19.42167,2019-01-23 07:45:00,0,False,False,True,leve,Mañana
570,9,1,2019,2,20,30,23,3,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,5,7,33,0,0,0,0,0,0,0,0,0,0,0,0,3,EJE VIAL 4 NORTE (AVENIDA FORTUNA),CALLE RIOBAMBA,NAN,-99.1311,19.48346,2019-01-23 20:30:00,0,False,False,True,leve,Noche
571,9,1,2019,2,23,0,24,4,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,15,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA 602 (AVENIDA TEXCOCO-VÍA TAPO),CALLE 639,NAN,-99.06219,19.44852,2019-01-24 23:00:00,0,False,False,True,leve,Noche
572,9,1,2019,2,8,0,25,5,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,3,5,7,39,0,0,0,0,0,0,0,0,0,0,0,0,3,EJE VIAL 1 NORTE (NORTE 17),CIRCUITO INTERIOR (BOULEVARD PUERTO AÉREO),NAN,-99.09242,19.42681,2019-01-25 08:00:00,0,False,False,True,leve,Mañana
573,9,1,2019,2,14,15,28,1,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,24,0,0,0,0,0,0,0,0,0,0,0,0,3,EJE VIAL 5 NORTE (CALZADA SAN JUAN DE ARAGÓN),AVENIDA GRAN CANAL DEL DESAGÜE,NAN,-99.09181,19.47659,2019-01-28 14:15:00,0,False,False,True,leve,Tarde
574,9,1,2019,2,14,45,28,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,46,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA AVENIDA DE LAS GRANJAS,CALLE SALOMÓN,NAN,-99.17515,19.4768,2019-01-28 14:45:00,0,False,False,True,leve,Tarde
575,9,1,2019,2,14,45,28,1,1,0,11,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,5,7,28,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA CEYLÁN,CALLE 15,NAN,-99.16265,19.47634,2019-01-28 14:45:00,0,False,False,True,leve,Tarde
576,9,1,2019,2,21,30,28,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,2,5,7,33,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA CAMINO REAL A TOLUCA,AVENIDA SUR 122,NAN,-99.20207,19.39052,2019-01-28 21:30:00,0,False,False,True,leve,Noche
577,9,1,2019,2,8,15,30,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,59,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA HOMERO,CALLE PLATÓN,NAN,-99.20322,19.43611,2019-01-30 08:15:00,0,False,False,True,leve,Mañana
578,9,1,2019,2,11,30,30,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,73,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA CONSTITUYENTES,AVENIDA CONSTITUYENTES,NAN,-99.22245,19.3962,2019-01-30 11:30:00,0,False,False,True,leve,Mañana
4179,9,2,2019,2,21,20,1,5,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,41,0,0,0,0,0,0,0,0,0,0,0,0,3,CALLE 3,CALLE NUEVA JERUSALÉN,NAN,-99.18241,19.48283,2019-02-01 21:20:00,0,False,False,True,leve,Noche
4180,9,2,2019,2,16,0,15,5,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,9,19,0,1,0,0,0,0,0,0,0,0,0,1,2,EJE VIAL 4 NORTE (REFINERÍA AZCAPOTZALCO),AVENIDA JOSÉ MARÍA MORELOS,NAN,-99.18332,19.49006,2019-02-15 16:00:00,3,False,True,False,moderada,Tarde
4181,9,2,2019,2,8,30,22,5,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA JARDÍN,CALLE CLAVEL,NAN,-99.16392,19.45824,2019-02-22 08:30:00,0,False,False,True,leve,Mañana
4182,9,2,2019,2,19,15,1,5,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,5,7,41,0,0,0,0,0,0,0,0,0,0,0,0,3,EJE VIAL 1 PONIENTE (CALZADA VALLEJO),EJE VIAL 1 PONIENTE (CALZADA VALLEJO),NAN,-99.15048,19.48527,2019-02-01 19:15:00,0,False,False,True,leve,Noche
4183,9,2,2019,2,21,50,1,5,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,60,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA CEYLÁN,CALLE PONIENTE 128,NAN,-99.16947,19.4925,2019-02-01 21:50:00,0,False,False,True,leve,Noche
4184,9,2,2019,2,12,20,2,6,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,52,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA 22 DE FEBRERO,CALLE CAMARONES,NAN,-99.18462,19.47773,2019-02-02 12:20:00,0,False,False,True,leve,Tarde
4185,9,2,2019,2,23,0,2,6,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,34,0,0,0,0,0,0,0,0,0,0,0,0,3,EJE VIAL 3 NORTE (CUITLÁHUAC),CALLE A,NAN,-99.15899,19.47364,2019-02-02 23:00:00,0,False,False,True,leve,Noche
4186,9,2,2019,2,8,0,8,5,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,7,49,0,0,0,0,0,0,0,0,0,0,0,0,3,CALLE OYAMELES,CALLE TEJOCOTE,NAN,-99.19551,19.49313,2019-02-08 08:00:00,0,False,False,True,leve,Mañana
4187,9,2,2019,2,12,0,9,6,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,42,0,0,0,0,0,0,0,0,0,0,0,0,3,EJE VIAL 3 NORTE (CUITLÁHUAC),CALLE A,NAN,-99.15899,19.47364,2019-02-09 12:00:00,0,False,False,True,leve,Tarde
4188,9,2,2019,2,8,45,10,7,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,40,0,0,0,0,0,0,0,0,0,0,0,0,3,EJE VIAL 3 NORTE (CALZADA SAN ISIDRO),AVENIDA TEZOZÓMOC,NAN,-99.19766,19.48229,2019-02-10 08:45:00,0,False,False,True,leve,Mañana
4189,9,2,2019,2,13,0,10,7,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,29,0,0,0,0,0,0,0,0,0,0,0,0,3,EJE VIAL 1 PONIENTE (CALZADA VALLEJO),EJE VIAL 4 NORTE (PONIENTE 128),NAN,-99.15184,19.48889,2019-02-10 13:00:00,0,False,False,True,leve,Tarde
4190,9,2,2019,2,20,5,10,7,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2,5,7,41,0,0,0,0,0,0,0,0,0,0,0,0,3,EJE VIAL 3 NORTE (CUITLÁHUAC),AVENIDA AVENIDA DE LAS GRANJAS,NAN,-99.17616,19.46819,2019-02-10 20:05:00,0,False,False,True,leve,Noche
4191,9,2,2019,2,21,45,11,1,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,7,24,0,0,0,0,0,0,0,0,0,0,0,0,3,EJE VIAL 4 NORTE (CALZADA AZCAPOTZALCO-LA VILLA),CALLE TLATENCO,NAN,-99.17557,19.49034,2019-02-11 21:45:00,0,False,False,True,leve,Noche
4192,9,2,2019,2,10,0,14,4,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,7,45,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA AQUILES SERDÁN,CALLE OTOÑO,NAN,-99.18972,19.46782,2019-02-14 10:00:00,0,False,False,True,leve,Mañana
4193,9,2,2019,2,7,50,15,5,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,33,0,0,0,0,0,0,0,0,0,0,0,0,3,CALLE CAMPO SAN MARCOS,CALLE SANTOS DEGOLLADO,NAN,-99.18421,19.48856,2019-02-15 07:50:00,0,False,False,True,leve,Mañana
4194,9,2,2019,2,23,47,15,5,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,40,0,0,0,0,0,0,0,0,0,0,0,0,3,CALLE SALÓNICA,CALLE NORTE 79-B,NAN,-99.17649,19.47099,2019-02-15 23:47:00,0,False,False,True,leve,Noche
4195,9,2,2019,2,22,20,17,7,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,25,0,0,0,0,0,0,0,0,0,0,0,0,3,EJE VIAL 4 NORTE (CALZADA AZCAPOTZALCO-LA VILLA),AVENIDA CEYLÁN,NAN,-99.16884,19.49086,2019-02-17 22:20:00,0,False,False,True,leve,Noche
4196,9,2,2019,2,8,50,18,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,7,18,0,0,0,0,0,0,0,0,0,0,0,0,3,CALLE CUAUHTÉMOC,CALLE AZTECAS,NAN,-99.18897,19.48019,2019-02-18 08:50:00,0,False,False,True,leve,Mañana
4197,9,2,2019,2,10,45,18,1,1,0,10,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,2,5,7,22,0,0,0,0,0,0,0,0,0,0,0,0,3,CALLE SANTO DOMINGO,CALLE ACAMAPICHTLI,NAN,-99.19189,19.48648,2019-02-18 10:45:00,0,False,False,True,leve,Mañana
4198,9,2,2019,2,13,15,18,1,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,7,21,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA CUITLÁHUAC,CALLE PONIENTE 58,NAN,-99.17746,19.46488,2019-02-18 13:15:00,0,False,False,True,leve,Tarde
4199,9,2,2019,2,15,30,18,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,27,0,0,0,0,0,0,0,0,0,0,0,0,3,CALLE NORTE 71,CALLE RABAUL,NAN,-99.17347,19.47465,2019-02-18 15:30:00,0,False,False,True,leve,Tarde
4200,9,2,2019,2,11,30,20,3,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,31,0,0,0,0,0,0,0,0,0,0,0,0,3,CALLE PALESTINA,CALLE HELIÓPOLIS,NAN,-99.18185,19.46882,2019-02-20 11:30:00,0,False,False,True,leve,Mañana
4201,9,2,2019,2,6,45,25,1,1,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,7,35,0,0,0,0,0,0,0,0,0,0,0,0,3,EJE VIAL 3 NORTE (CALZADA CAMARONES),CALLE SAN LUCAS,NAN,-99.17864,19.4706,2019-02-25 06:45:00,0,False,False,True,leve,Mañana
4202,9,2,2019,2,8,55,25,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,7,48,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA CALZADA CAMARONES,CALLE PONIENTE 44,NAN,-99.16953,19.45918,2019-02-25 08:55:00,0,False,False,True,leve,Mañana
4203,9,2,2019,2,11,0,25,1,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,7,46,0,0,0,0,0,0,0,0,0,0,0,0,3,CALLE HACIENDA DE NARVARTE,CALLE RANCHO ESMERALDA,NAN,-99.20648,19.50289,2019-02-25 11:00:00,0,False,False,True,leve,Mañana
4204,9,2,2019,2,7,0,26,2,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,7,37,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA ANTONIO VALERIANO,CALLE SERIS,NAN,-99.14586,19.46751,2019-02-26 07:00:00,0,False,False,True,leve,Mañana
4205,9,2,2019,2,8,0,26,2,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,2,5,7,46,0,0,0,0,0,0,0,0,0,0,0,0,3,EJE VIAL 5 NORTE (PONIENTE 140),CALLE NORTE 45,NAN,-99.15895,19.49619,2019-02-26 08:00:00,0,False,False,True,leve,Mañana
4206,9,2,2019,2,7,40,27,3,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,7,36,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA CEYLÁN,CALLE NORTE 59,NAN,-99.16728,19.48686,2019-02-27 07:40:00,0,False,False,True,leve,Mañana
4207,9,2,2019,2,7,10,28,4,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,24,0,0,0,0,0,0,0,0,0,0,0,0,3,CALLE 15,CALLE CENTRAL SUR,NAN,-99.15075,19.47387,2019-02-28 07:10:00,0,False,False,True,leve,Mañana
4208,9,2,2019,2,1,30,24,7,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,8,47,0,1,0,2,0,0,0,0,0,0,0,3,2,CALLE NORTE 35,CALLE PONIENTE 116,NAN,-99.15667,19.48359,2019-02-24 01:30:00,9,False,True,False,grave,Madrugada
4209,9,2,2019,2,1,50,24,7,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,39,0,0,0,0,0,1,0,0,0,0,0,1,2,AVENIDA 22 DE FEBRERO,CALLE NUEVA JERUSALÉN,NAN,-99.18311,19.483,2019-02-24 01:50:00,3,False,True,False,moderada,Madrugada
4210,9,2,2019,2,12,18,25,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,1,0,0,0,0,0,1,2,CALLE 10,CALLE 13,NAN,-99.15606,19.47418,2019-02-25 12:18:00,3,False,True,False,moderada,Tarde
4211,9,2,2019,2,12,40,28,4,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,CALLE MORELOS,CERRADA SEGUNDA SANTIAGO AHUIZOTLA,NAN,-99.20913,19.48382,2019-02-28 12:40:00,0,False,False,True,leve,Tarde
4212,9,2,2019,2,0,18,5,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,39,0,0,0,0,0,0,0,0,0,0,0,0,3,CALLE 25,CALLE CENTRAL SUR,NAN,-99.15026,19.4768,2019-02-05 00:18:00,0,False,False,True,leve,Madrugada
4213,9,2,2019,2,6,30,8,5,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA AQUILES SERDÁN,CALLE PUENTE DE GUERRA,NAN,-99.19954,19.49657,2019-02-08 06:30:00,0,False,False,True,leve,Mañana
4214,9,2,2019,2,12,24,11,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,38,0,0,0,0,0,0,0,0,0,0,0,0,3,EJE VIAL 3 NORTE (CALZADA CAMARONES),CALLE PRIMERA PRIVADA RECREO,NAN,-99.18338,19.47608,2019-02-11 12:24:00,0,False,False,True,leve,Tarde
4215,9,2,2019,2,12,30,11,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,25,0,0,0,0,1,0,0,0,0,0,1,0,1,AVENIDA AQUILES SERDÁN,CALLE INVIERNO,NAN,-99.18954,19.47002,2019-02-11 12:30:00,10,True,False,False,muy grave,Tarde
4216,9,2,2019,2,10,0,15,5,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,42,0,0,0,0,0,0,0,0,0,0,0,0,3,CALLE BOLDO,CALLE COCOTEROS,NAN,-99.16578,19.46857,2019-02-15 10:00:00,0,False,False,True,leve,Mañana
1742,9,3,2019,2,5,11,1,5,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,EJE VIAL 1 PONIENTE (CALZADA VALLEJO),EJE VIAL 1 PONIENTE (CALZADA VALLEJO),NAN,-99.14368,19.46729,2019-03-01 05:11:00,0,False,False,True,leve,Madrugada
1743,9,3,2019,2,4,40,2,6,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,50,0,0,0,0,0,1,0,0,0,0,0,1,2,AVENIDA 22 DE FEBRERO,CALLE CAPILLA DE LOS REYES,NAN,-99.18263,19.48482,2019-03-02 04:40:00,3,False,True,False,moderada,Madrugada
1744,9,3,2019,2,1,40,4,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,CALLE CAMPO COBO,CALLE CAMPO CHILAPILLA,NAN,-99.20839,19.47962,2019-03-04 01:40:00,0,False,False,True,leve,Madrugada
1745,9,3,2019,2,3,55,5,2,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,2,5,9,48,0,1,0,0,0,0,0,0,0,0,0,1,2,AVENIDA CEYLÁN,CALLE PONIENTE 128,NAN,-99.16947,19.49249,2019-03-05 03:55:00,3,False,True,False,moderada,Madrugada
1746,9,3,2019,2,7,40,5,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA AZCAPOTZALCO,CALLE ESTÍO,NAN,-99.18782,19.46564,2019-03-05 07:40:00,0,False,False,True,leve,Mañana
1747,9,3,2019,2,12,43,9,6,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,7,35,0,2,0,0,0,0,0,0,0,0,0,2,2,CALLE ENRIQUE AÑORVE,CALLE FRANCISCO I. MADERO,NAN,-99.21542,19.47882,2019-03-09 12:43:00,6,False,True,False,moderada,Tarde
